ID;LONG;LAT;SETCENS;AREAP;CODDIST;DISTRITO;CODSUBPREF;SUBPREF;REGIAO5;REGIAO8;NOME;ESPACO;ENDERECO;TELEFONE;BAIRRO;CEP;CT_TIPO;CT_DEPADM;INAUGURACAO;ASSENTOS
473;-46,636525;-23,549640;355030878000005;3550308005001;78;SE;9;SE;Centro;Centro;Museu da Faculdade de Direito da USP;;Lg do SÒo  Francisco, 95;3111-4033/4037;Centro;01005-010;5;2;1999;
490;-46,632828;-23,551471;355030878000004;3550308005001;78;SE;9;SE;Centro;Centro;Museu do Tribunal de Justiþa do Estado de SÒo  Paulo;;Pc da SÚ, s/n - 2? Palßcio da Justica;3105-7533;Centro;;5;2;1995;
521;-46,635849;-23,546834;355030878000006;3550308005001;78;SE;9;SE;Centro;Centro;Museu da Arte Brasileira - MAB-Centro;;Pc Patriarca, 78;3101-1776;Centro;;5;4;2004;
523;-46,632354;-23,548672;355030878000001;3550308005001;78;SE;9;SE;Centro;Centro;Museu da Caixa Econ¶mica Federal;;Pc da SÚ, 111 - 6? andar;3107-0498;;;5;4;1984;
542;-46,635420;-23,548975;355030878000005;3550308005001;78;SE;9;SE;Centro;Centro;Museu do Telefone;;R Benjamin constant,174, 5? andar;3105-4481;Centro;;5;4;1977;
549;-46,635088;-23,549072;355030878000005;3550308005001;78;SE;9;SE;Centro;Centro;Museu JosÚ Bonifßcio;;R Benjamin constant,158 - 7? andar;3242-8064;Centro;;5;4;1963;
554;-46,633526;-23,545340;355030878000007;3550308005001;78;SE;9;SE;Centro;Centro;Museu Santander Banespa;;R JoÒo BrÝcola,  24 - 2? andar;3249-7466/7180;Centro;;5;4;1965;
557;-46,636946;-23,547020;355030878000006;3550308005001;78;SE;9;SE;Centro;Centro;Banespa (Edificio Matarazzo);Dißrios Oficiais: diversos;R Dr FalcÒo Filho. 56 - 10? andar;3248/1033/1330/1660;Centro;;6;1;;
560;-46,634760;-23,545039;355030878000006;3550308005001;78;SE;9;SE;Centro;Centro;Sec. de Hab. e Desenvolvimento Urbano do MSP - Ass.  de LegislacÒo TÚcnica - Setor de DocumentaþÒo/ B;Direito, LegislaþÒo, Arquitetura, Engenharia;R SÒo  Bento, 405 - 10? andar - sala 101 B;3242 2622, r.166/164;Centro;;6;1;;
561;-46,632077;-23,548004;355030878000001;3550308005001;78;SE;9;SE;Centro;Centro;Secretaria Municipal de Neg¾cios JurÝdicos;Direito, Adm. P·blica;Patio do ColÚgiio, 5 - 6? andar;3107-5151;Centro;;6;1;;
562;-46,633529;-23,552496;355030878000033;3550308005001;78;SE;9;SE;Centro;Centro;Biblioteca  Juiz Renato de Salles Abreu - 2º Tribunal de Alçada Civil;Direito Civil, JurÝdico;Pc JoÒo Mendes, s/n - 19? andar;3241-4543;Centro;;6;2;;
563;-46,636525;-23,549640;355030878000005;3550308005001;78;SE;9;SE;Centro;Centro;Faculdade de Direito da USP;Direito de Estado, do Trab., Internacional, etc.;Lg SÒo  Francisco, 95;3107-2902/3111-4053;Centro;;6;2;;
564;-46,636058;-23,550522;355030878000035;3550308005001;78;SE;9;SE;Centro;Centro;MinistÚrio P·blico do Estado de SÒo Paulo;LegislacÒo / Direito;R do Riachuelo, 115;3119-9000/3111-2331;Centro;;6;2;;
567;-46,629877;-23,549753;355030878000003;3550308005001;78;SE;9;SE;Centro;Centro;Secretaria da Fazenda do Estado de SÒo Paulo - Centro de Informaþ§es TÚcnicas - Biblioteca - SeþÒo;Finanþas, Economia, Direito;Av Rangel Pestana, 300 - 17? andar - sala 2010;3243-3806/3400;Centro;;6;2;;
569;-46,633529;-23,552496;355030878000033;3550308005001;78;SE;9;SE;Centro;Centro;Tribunal de Alcada Criminial de SÒo Paulo;Direito Penal, Revistas;Pc JoÒo Mendes, s/n - 14? andar;;Centro;;6;2;;
570;-46,632828;-23,551471;355030878000004;3550308005001;78;SE;9;SE;Centro;Centro;Tribunal de Justica do Estado de SÒo Paulo;JurÝdico;Pc da SÚ, 279 - 4? andar;3242-9366;Centro;;6;2;;
575;-46,635668;-23,545284;355030878000006;3550308005001;78;SE;9;SE;Centro;Centro;AssociaþÒo Viva o Centro;Arquitetura, Urbanismo, Patr. Hist. de SP;R LÝbero Badaro, 425 - 4? andar;3556-8999;Centro;;6;4;;
576;-46,634242;-23,546014;355030878000006;3550308005001;78;SE;9;SE;Centro;Centro;Biblioteca Emilio Rangel Pestana - BOVESPA;Obras raras sobre mercado de aþ§es e outros;R XV de Novembro, 275 - Subsolo;3233-2130/2469;Centro;;6;4;;
577;-46,635668;-23,545284;355030878000006;3550308005001;78;SE;9;SE;Centro;Centro;Biblioteca Febraban;Sistema Financeiro Nacional e Internacional;R LÝbero Badaro, 425 - 22?andar;3244-9849/9869;Centro;;6;4;;
606;-46,634141;-23,546966;355030878000006;3550308005001;78;SE;9;SE;Centro;Centro;Centro Cultural do Banco do Brasil;Salas Especiais;R ?lvares Penteado, 112;3113-3600/3651;Centro;;7;4;;87
931;-46,631556;-23,548028;355030878000001;3550308005001;78;SE;9;SE;Centro;Centro;Casa da Imagem;;R Roberto Simonsen,  136B;3106-5122;SÚ;;8;1;;
976;-46,632354;-23,548672;355030878000001;3550308005001;78;SE;9;SE;Centro;Centro;Caixa Cultural;;Pc da SÚ, 111;3321-4400;Centro;;8;4;;80
1009;-46,631285;-23,549064;355030878000002;3550308005001;78;SE;9;SE;Centro;Centro;Espaþo Cultural Classes Laboriosas;;R Roberto Simonsen,  22;3242-3800;Se;;8;4;;
1065;-46,629493;-23,551116;355030878000003;3550308005001;78;SE;9;SE;Centro;Centro;SESC Carmo;;R do Carmo, 147;3105-9121;Centro;;8;4;;150
1275;-46,635338;-23,552889;355030878000035;3550308005001;78;SE;9;SE;Centro;Centro;Cine Joia;;Praþa Carlos Gomes,82;3231-3705;Centro;;9;4;;1200
1366;-46,633633;-23,543191;355030878000007;3550308005001;78;SE;9;SE;Centro;Centro;Monsteiro de SÒo  Bento - Teatro;;R SÒo  Bento, s/n;3328-8793;Centro;;9;4;;300
1418;-46,629493;-23,551116;355030878000003;3550308005001;78;SE;9;SE;Centro;Centro;SESC Carmo;;R do Carmo, 147;3105-9121;Centro;;9;4;;200
1486;-46,634141;-23,546966;355030878000006;3550308005001;78;SE;9;SE;Centro;Centro;Centro Cultural do Banco do Brasil;Teatro;R ?lvares Penteado, 112;3113-3651;Centro;;11;4;;130
81;-46,708923;-23,688985;355030879000023;3550308005220;79;SOCORRO;19;CAPELA DO SOCORRO;Sul;Sul 2;Malba Tahan;;R Brás Pires Meira, 100;5523-4556;Veleiros;04784-15;2;1;;
539;-46,703235;-23,682476;355030879000020;3550308005220;79;SOCORRO;19;CAPELA DO SOCORRO;Sul;Sul 2;Museu do Computador;;Av Rio Bonito, 1.201;5521-3655;Interlagos;;5;4;1998;
559;-46,708923;-23,688985;355030879000023;3550308005220;79;SOCORRO;19;CAPELA DO SOCORRO;Sul;Sul 2;Malba Tahan;;R Bras Pires Meira, 100;5523-4556;Veleiros;04784-15;6;1;1987/12/09;
819;-46,721298;-23,664534;355030879000028;3550308005220;79;SOCORRO;19;CAPELA DO SOCORRO;Sul;Sul 2;Shopping Fiesta - Multicine Fiesta;Sala 1;Av Guarapiranga, 752;5681-4884;Santo Amaro;;7;4;;141
820;-46,721298;-23,664534;355030879000028;3550308005220;79;SOCORRO;19;CAPELA DO SOCORRO;Sul;Sul 2;Shopping Fiesta - Multicine Fiesta;Sala 4;Av Guarapiranga, 752;5681-4884;Santo Amaro;;7;4;;302
821;-46,721298;-23,664534;355030879000028;3550308005220;79;SOCORRO;19;CAPELA DO SOCORRO;Sul;Sul 2;Shopping Fiesta - Multicine Fiesta;Sala 2;Av Guarapiranga, 752;5681-4884;Santo Amaro;;7;4;;141
822;-46,721298;-23,664534;355030879000028;3550308005220;79;SOCORRO;19;CAPELA DO SOCORRO;Sul;Sul 2;Shopping Fiesta - Multicine Fiesta;Sala 3;Av Guarapiranga, 752;5681-4884;Santo Amaro;;7;4;;197
1140;-46,709404;-23,687028;355030879000023;3550308005220;79;SOCORRO;19;CAPELA DO SOCORRO;Sul;Sul 2;Teatro Humboldt;;Av Eng. Alberto Kuhlmann,  525;5686-4055;Interlagos;;8;4;;430
1395;-46,714978;-23,698198;355030879000009;3550308005220;79;SOCORRO;19;CAPELA DO SOCORRO;Sul;Sul 2;Reggae Night;;Av Robert  kennedy, 3.880;5677-2302/;Interlagos;;9;4;;4000
34;-46,571487;-23,535622;355030880000021;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Cassiano Ricardo (Temßtica em M·sica - 10/11/2007);;Av Celso Garcia, 4.200;2092-4570/2092-9952;TatuapÚ;03064-00;2;1;1953/02/03;
57;-46,559841;-23,525041;355030880000153;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;CEU Tiquatira;;Av Condessa Elizabeth Robiano com R Kampala, 270;2227-0516;Penha;03704-015;2;1;;
71;-46,571838;-23,535770;355030880000021;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Hans Christian Andersen (Temática em Contos de Fadas - 10/11/2007);;Av Celso Garcia, 4.142;2295-3447;TatuapÚ;03064-00;2;1;1952/07/09;
107;-46,574846;-23,528840;355030880000052;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Ponto de Leitura Parque do Piqueri;;R Tuiuti, 515;;TatuapÚ;;2;1;;
115;-46,580357;-23,539338;355030880000121;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Prof. Arnaldo MagalhÒes Gißcomo;;R Restinga, 136;2295-0785;TatuapÚ;03065-020;2;1;;
160;-46,581875;-23,532792;355030880000128;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;CC do Tatuapé;;R Guabiju, 49;2296-4330;TatuapÚ;03077-10;3;1;;
307;-46,559040;-23,535470;355030880000030;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Espaço de Artes Unicid;;R Cesßrio Galeno, 475;6190-1310;TatuapÚ;;4;4;;
516;-46,566317;-23,526710;355030880000055;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Memorial do Sport Club Corinthians Paulista;;R SÒo  Jorge, 777;6195-3000;TatuapÚ;;5;4;2006/01/28;
749;-46,576009;-23,538510;355030880000073;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Boulevard TatuapÚ (Cinemark);Sala 1;R Goncalves Crespo, s/n, 3? piso;2295-4006;TatuapÚ;;7;4;;251
750;-46,576009;-23,538510;355030880000073;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Boulevard TatuapÚ (Cinemark);Sala 2;R Goncalves Crespo, s/n, 3? piso;2295-4006;TatuapÚ;;7;4;;240
751;-46,576009;-23,538510;355030880000073;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Boulevard TatuapÚ (Cinemark);Sala 3;R Goncalves Crespo, s/n, 3? piso;2295-4006;TatuapÚ;;7;4;;373
752;-46,576009;-23,538510;355030880000073;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Boulevard TatuapÚ (Cinemark);Sala 4;R Goncalves Crespo, s/n, 3? piso;2295-4006;TatuapÚ;;7;4;;240
753;-46,576009;-23,538510;355030880000073;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Boulevard TatuapÚ (Cinemark);Sala 5;R Goncalves Crespo, s/n, 3? piso;2295-4006;TatuapÚ;;7;4;;193
866;-46,576071;-23,540942;355030880000072;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Metr¶ TatuapÚ (Cinemark);Sala 8;R Domingos Agostim, 91 - piso G2;2092-9237;Cidade MÒe do CÚu;;7;4;;268
867;-46,576071;-23,540942;355030880000072;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Metr¶ TatuapÚ (Cinemark);Sala 7;R Domingos Agostim, 91 - piso G2;2092-9237;Cidade MÒe do CÚu;;7;4;;203
868;-46,576071;-23,540942;355030880000072;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Metr¶ TatuapÚ (Cinemark);Sala 6;R Domingos Agostim, 91 - piso G2;2092-9237;Cidade MÒe do CÚu;;7;4;;116
869;-46,576071;-23,540942;355030880000072;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Metr¶ TatuapÚ (Cinemark);Sala 5;R Domingos Agostim, 91 - piso G2;2092-9237;Cidade MÒe do CÚu;;7;4;;120
870;-46,576071;-23,540942;355030880000072;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Metr¶ TatuapÚ (Cinemark);Sala 4;R Domingos Agostim, 91 - piso G2;2092-9237;Cidade MÒe do CÚu;;7;4;;198
871;-46,576071;-23,540942;355030880000072;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Metr¶ TatuapÚ (Cinemark);Sala 3;R Domingos Agostim, 91 - piso G2;2092-9237;Cidade MÒe do CÚu;;7;4;;129
872;-46,576071;-23,540942;355030880000072;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Metr¶ TatuapÚ (Cinemark);Sala 2;R Domingos Agostim, 91 - piso G2;2092-9237;Cidade MÒe do CÚu;;7;4;;162
873;-46,576071;-23,540942;355030880000072;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Metr¶ TatuapÚ (Cinemark);Sala 1;R Domingos Agostim, 91 - piso G2;2092-9237;Cidade MÒe do CÚu;;7;4;;288
926;-46,571857;-23,547801;355030880000068;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;SÝlvio Romero;Sala 2;R Coelho Lisboa, 434;6941-8660;TatuapÚ;;7;4;;208
927;-46,571857;-23,547801;355030880000068;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;SÝlvio Romero;Sala 1;R.Coelho Lisboa, 434;6941-8660;TatuapÚ;;7;4;;207
968;-46,567934;-23,546790;355030880000037;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Astros Sports Bar;;R Serra do Japi, 909;9904-3113;Vila Gomes Cardim;;8;4;;80
1075;-46,575862;-23,540946;355030880000072;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping Metr¶ TatuapÚ;;Av Radial Leste, s/n;6192-9444;TatuapÚ;;8;4;;100
1078;-46,571955;-23,546810;355030880000069;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping SÝlvio Romero;Teatro Nave;R Coelho Lisboa, 334;2093-2464;Vila Gomes;;8;4;;225
1109;-46,566317;-23,526710;355030880000055;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Teatro Corinthians;;R SÒo  Jorge, 777;2296-7927;TatuapÚ;;8;4;;400
1127;-46,558085;-23,549787;355030880000086;3550308005037;80;TATUAPE;25;MOOCA;Leste;Leste 1;Teatro Drumon;;R Francisco Marengo, 1.470;6941-1488;TatuapÚ;;8;4;;300
1192;-46,568630;-23,541959;355030880000138;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Teatro Fernando Torres;;R Pe. EstevÒo Pernet, 588;2227-1025;Vila Gomes Cardim;;8;4;;
1198;-46,571487;-23,535622;355030880000021;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Cassiano Ricardo;;Av Celso Garcia, 4.200;6192-4570;TatuapÚ;03064-00;9;1;;
1238;-46,571803;-23,547228;355030880000069;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Black Steel Bar;;R Coelho Lisboa, 398;2293-4960;TatuapÚ;;9;4;;600
1343;-46,557025;-23,529939;355030880000134;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;Led Slay;;Av Celso Garcia, 5765;9972-5033;TatuapÚ;;9;4;;1500
1354;-46,568628;-23,538851;355030880000020;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Maavah Bar;;Rau Airi,16;6192-8433;TatuapÚ;;9;4;;500
1433;-46,571317;-23,549893;355030880000094;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Talking Jazz Music Club;;R Coelho Lisboa, 686;6673-3159;TatuapÚ;;9;4;;100
1507;-46,572417;-23,546800;355030880000069;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;SESC Santo Amaro;;R Amador Bueno, 505;5525-1855;Santo Amaro;;11;4;;140
1509;-46,571955;-23,546812;355030880000069;3550308005038;80;TATUAPE;25;MOOCA;Leste;Leste 1;Shopping SÝlvio Romero;Audit¾rio;R Coelho Lisboa, 334;2093-2464;TatuapÚ;;11;4;;185
1555;-46,559841;-23,525041;355030880000153;3550308005036;80;TATUAPE;25;MOOCA;Leste;Leste 1;CEU Tiquatira;Teatro e Cinema;Av Condessa Elizabeth Robiano com R Kampala, 270;2227-0516;Penha;03704-015;12;1;;450
47;-46,583660;-23,456529;355030881000113;3550308005133;81;TREMEMBE;6;JACANA-TREMEMBE;Norte;Norte 1;CEU JacanÒ;;R Antonio Cezar Neto, 105;;Guapira;02276-000;2;1;;
150;-46,622071;-23,460471;355030881000093;3550308005133;81;TREMEMBE;6;JACANA-TREMEMBE;Norte;Norte 1;Casa de Cultura Tremembé;;R Maria Amélia Lopes Azevedo, 190;;;02350-000;3;1;;
1123;-46,587859;-23,459019;355030881000090;3550308005133;81;TREMEMBE;6;JACANA-TREMEMBE;Norte;Norte 1;Teatro do Clube Guapira;;R Dr JosÚ Camargo Aranha, 404;6243-8299;JacanÒ;;8;4;;406
1534;-46,583660;-23,456529;355030881000113;3550308005133;81;TREMEMBE;6;JACANA-TREMEMBE;Norte;Norte 1;CEU JacanÒ;Teatro e Cinema;R Antonio Cezar Neto, 105;;Guapira;02276-000;12;1;;450
28;-46,606093;-23,467251;355030882000078;3550308005131;82;TUCURUVI;5;SANTANA-TUCURUVI;Norte;Norte 1;Bosque de Leitura Parque Lions(Tucuruvi);;R Alcindo Bueno de Assis, 500;2203-5837;Tucuruvi;;2;1;2010/12/05;
126;-46,604055;-23,481163;355030882000005;3550308005066;82;TUCURUVI;5;SANTANA-TUCURUVI;Norte;Norte 1;Sylvia Orthof;;Av Tucuruvi, 808;6981-6264;Tucuruvi;02276-01;2;1;1981/07/12;
465;-46,618231;-23,471307;355030882000126;3550308005131;82;TUCURUVI;5;SANTANA-TUCURUVI;Norte;Norte 1;Museu AcadÛmico Cadete Eduardo Pinheiro;;Av Agua Fria, 1923;6997-7000;Agua Fria;;5;2;1994;
1013;-46,599740;-23,472764;355030882000027;3550308005131;82;TUCURUVI;5;SANTANA-TUCURUVI;Norte;Norte 1;Espaþo Cultural Fagulhas D'Arte;;R Bartolomeu de Torales, 200;5652-0413;Vila Mazzei;;8;4;;150
1272;-46,616346;-23,464144;355030882000126;3550308005131;82;TUCURUVI;5;SANTANA-TUCURUVI;Norte;Norte 1;Cervejaria Polo Norte;;Av Nova Cantareira, 4.077;6991-7799;Santana;;9;4;;1200
51;-46,728055;-23,620603;355030883000210;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;CEU Parais¾polis;;R Doutor José Augusto Souza e Silva, s/n;3501-5660/5666;Jardim Parque Morumbi;05712-040;2;1;;
259;-46,735166;-23,636254;355030883000193;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Auditorio HM;;R JosÚ Ramon Urtiza, 206;2167-4090;Morumbi;;4;4;;
793;-46,716567;-23,627026;355030883000013;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Cidade Jardim (Cinemark);Sala 1;Av MagalhÒes de Castro, 12.000;3552-1800;Cidade Jardim;;7;4;;127
794;-46,716567;-23,627026;355030883000013;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Cidade Jardim (Cinemark);Sala 2;Av MagalhÒes de Castro, 12.000;3552-1800;Cidade Jardim;;7;4;;97
795;-46,716567;-23,627026;355030883000013;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Cidade Jardim (Cinemark);Sala 3;Av MagalhÒes de Castro, 12.000;3552-1800;Cidade Jardim;;7;4;;72
796;-46,716567;-23,627026;355030883000013;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Cidade Jardim (Cinemark);Sala 4;Av MagalhÒes de Castro, 12.000;3552-1800;Cidade Jardim;;7;4;;82
797;-46,716567;-23,627026;355030883000013;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Cidade Jardim (Cinemark);Sala 5;Av MagalhÒes de Castro, 12.000;3552-1800;Cidade Jardim;;7;4;;177
798;-46,716567;-23,627026;355030883000013;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Cidade Jardim (Cinemark);Sala 6;Av MagalhÒes de Castro, 12.000;3552-1800;Cidade Jardim;;7;4;;215
799;-46,716567;-23,627026;355030883000013;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Cidade Jardim (Cinemark);Sala 7;Av MagalhÒes de Castro, 12.000;3552-1800;Cidade Jardim;;7;4;;268
836;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 11;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;274
837;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 10;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;191
838;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 9;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;413
839;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 8;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;165
840;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 7;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;177
841;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 6;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;228
842;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 5;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;228
843;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 4;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;239
844;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 3;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;191
845;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 2;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;165
846;-46,735476;-23,630697;355030883000024;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;Shopping Jardim Sul (UCI);Sala 1;Av Giovanni Gronchi, 5.819;2164-7711;Morumbi;;7;4;;249
1541;-46,728055;-23,620603;355030883000210;3550308005176;83;VILA ANDRADE;17;CAMPO LIMPO;Sul;Sul 2;CEU Parais¾polis;Teatro e Cinema;R Doutor JosÚ Augusto Souza e Silva, s/n;3501-5660/5666;Jardim Parque Morumbi;05712-040;12;1;;450
75;-46,411802;-23,494875;355030884000107;3550308005248;84;VILA CURUCA;24;ITAIM PAULISTA;Leste;Leste 2;JoÒo Cabral de Mello Neto - CEU Vila Curuþß;;Av Marechal Tito, 3.400 -V. Curucß;6563.6150;Vila Cauruþß;;2;1;2003/11/28;
129;-46,420306;-23,501251;355030884000193;3550308005253;84;VILA CURUCA;24;ITAIM PAULISTA;Leste;Leste 2;Vicente Paulo GuimarÒes;;R Jaguar, 225;6135-5322;Vila Curuþß;08030-46;2;1;1990/02/21;
152;-46,428567;-23,506255;355030884000093;3550308005253;84;VILA CURUCA;24;ITAIM PAULISTA;Leste;Leste 2;CC Chico Mendes;;R Cembira, 1.202;6135-3022;Vila Cauruþß;08032-01;3;1;;
1560;-46,411802;-23,494875;355030884000107;3550308005248;84;VILA CURUCA;24;ITAIM PAULISTA;Leste;Leste 2;CEU Vila Curuca;Teatro e Cinema;Av Marechal Tito, 3.400 -V. Curucß;6563.6150;Vila Cauruþß;;12;1;;450
26;-46,558427;-23,555413;355030885000100;3550308005040;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Bosque de Leitura Parque Esportivo do Trabalhador;;R Canuto Abreu, s/n;;TatuapÚ;;2;1;2011/09/18;
98;-46,539860;-23,571300;355030885000015;3550308005079;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Paulo Set·bal;;Av Renata, 163;6211-1507;Vila Formosa;03377-00;2;1;1966/10/07;
134;-46,539860;-23,571300;355030885000015;3550308005079;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Zanoni Ferrite;;Av Renata, 163;2216-1520;V. Formosa;03377-00;2;1;1971/12/17;210
186;-46,565827;-23,555571;355030885000113;3550308005040;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Raul Seixas;;R Inspetor Mário Teixeira, 70;;Vila Formosa;;3;2;;
735;-46,559069;-23,558446;355030885000099;3550308005040;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Shopping Anßlia Franco (UCI);Sala 9;Av Regente Feij¾, 1.739;2164-7790;Vila Formosa;;7;4;;206
736;-46,559069;-23,558446;355030885000099;3550308005040;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Shopping Anßlia Franco (UCI);Sala 8;Av Regente Feij¾, 1.739;2164-7790;Vila Formosa;;7;4;;299
737;-46,559069;-23,558446;355030885000099;3550308005040;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Shopping Anßlia Franco (UCI);Sala 7;Av Regente Feij¾, 1.739;2164-7790;Vila Formosa;;7;4;;418
738;-46,559069;-23,558446;355030885000099;3550308005040;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Shopping Anßlia Franco (UCI);Sala 6;Av Regente Feij¾, 1.739;2164-7790;Vila Formosa;;7;4;;242
739;-46,559069;-23,558446;355030885000099;3550308005040;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Shopping Anßlia Franco (UCI);Sala 5;Av Regente Feij¾, 1.739;2164-7790;Vila Formosa;;7;4;;132
740;-46,559069;-23,558446;355030885000099;3550308005040;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Shopping Anßlia Franco (UCI);Sala 4;Av Regente Feij¾, 1.739;2164-7790;Vila Formosa;;7;4;;120
741;-46,559069;-23,558446;355030885000099;3550308005040;85;VILA FORMOSA;26;ARICANDUVA;Leste;Leste 1;Shopping Anßlia Franco (UCI);Sala 3;Av Regente Feij¾, 1.739;2164-7790;Vila Formosa;;7;4;;242
